time;NETWORK__BUS__A_TN_Upu_value;NETWORK__BUS__B_TN_Upu_value;NETWORK__BUS__A2_TN_Upu_value;NETWORK__BUS__B2_TN_Upu_value;NETWORK__BUS__C_TN_Upu_value;NETWORK__BUS__E_TN_Upu_value;NETWORK__BUS__F_TN_Upu_value;GFLVSC_WP1_injectorGFL_PGenPu;GFLVSC_WP1_injectorGFL_QGenPu;GFLVSC_WP1_injectorGFL_UConvPu;GFLVSC_WP1_injectorGFL_UPccPu;GFLVSC_WP2_injectorGFL_PGenPu;GFLVSC_WP2_injectorGFL_QGenPu;GFLVSC_WP2_injectorGFL_UConvPu;GFLVSC_WP2_injectorGFL_UPccPu;GFLVSC_HVDC1_injectorGFL_PGenPu;GFLVSC_HVDC1_injectorGFL_QGenPu;GFLVSC_HVDC1_injectorGFL_UConvPu;GFLVSC_HVDC1_injectorGFL_UPccPu;GFLVSC_HVDC2_injectorGFL_PGenPu;GFLVSC_HVDC2_injectorGFL_QGenPu;GFLVSC_HVDC2_injectorGFL_UConvPu;GFLVSC_HVDC2_injectorGFL_UPccPu;
5.10062;1.34644;1.34309;1.44796;1.38857;1.19805;1.48225;1.40868;1.30931;0.49538;1.53033;1.48225;1.24456;-0.10697;1.40801;1.40868;-0.93606;0.95942;1.45385;1.34644;-0.82959;1.05338;1.46084;1.34309;
5.10088;1.33359;1.33025;1.43045;1.37154;1.19048;1.46361;1.39065;1.28932;0.45146;1.50863;1.46361;1.22590;-0.13621;1.38738;1.39065;-0.92695;0.94318;1.44024;1.33359;-0.82039;1.03813;1.44745;1.33025;
5.10114;1.32389;1.32054;1.41748;1.35882;1.18476;1.44985;1.37722;1.27464;0.42120;1.49274;1.44985;1.21180;-0.15642;1.37210;1.37722;-0.92098;0.92805;1.42964;1.32389;-0.81429;1.02365;1.43697;1.32054;
5.10165;1.31036;1.30692;1.39985;1.34130;1.17678;1.43126;1.35876;1.25493;0.38436;1.47154;1.43126;1.19197;-0.18141;1.35129;1.35876;-0.91482;0.90103;1.41415;1.31036;-0.80780;0.99741;1.42158;1.30692;
5.10178;1.30798;1.30451;1.39684;1.33825;1.17537;1.42810;1.35557;1.25158;0.37875;1.46798;1.42810;1.18843;-0.18531;1.34771;1.35557;-0.91415;0.89525;1.41131;1.30798;-0.80705;0.99174;1.41874;1.30451;
5.10178;1.30798;1.30451;1.39684;1.33825;1.17537;1.42810;1.35557;1.25159;0.37876;1.46798;1.42810;1.18843;-0.18531;1.34771;1.35557;-0.91415;0.89525;1.41131;1.30798;-0.80705;0.99174;1.41874;1.30451;
5.10186;1.30674;1.30324;1.39535;1.33671;1.17464;1.42655;1.35396;1.24994;0.37658;1.46629;1.42655;1.18654;-0.18693;1.34594;1.35396;-0.91414;0.89128;1.40972;1.30674;-0.80698;0.98780;1.41714;1.30324;
5.10195;1.30559;1.30206;1.39397;1.33527;1.17396;1.42513;1.35246;1.24842;0.37468;1.46474;1.42513;1.18477;-0.18838;1.34430;1.35246;-0.91421;0.88740;1.40822;1.30559;-0.80698;0.98396;1.41563;1.30206;
5.10213;1.30344;1.29987;1.39145;1.33262;1.17270;1.42252;1.34969;1.24563;0.37142;1.46191;1.42252;1.18144;-0.19093;1.34127;1.34969;-0.91451;0.87986;1.40539;1.30344;-0.80715;0.97649;1.41277;1.29987;
5.10248;1.29981;1.29612;1.38728;1.32816;1.17056;1.41824;1.34506;1.24105;0.36701;1.45736;1.41824;1.17566;-0.19471;1.33624;1.34506;-0.91576;0.86569;1.40044;1.29981;-0.80815;0.96239;1.40774;1.29612;
5.10272;1.29757;1.29380;1.38477;1.32543;1.16924;1.41567;1.34223;1.23830;0.36483;1.45466;1.41567;1.17203;-0.19680;1.33318;1.34223;-0.91693;0.85627;1.39730;1.29757;-0.80915;0.95300;1.40455;1.29380;
5.10272;1.29757;1.29380;1.38477;1.32543;1.16924;1.41567;1.34223;1.23830;0.36483;1.45466;1.41567;1.17203;-0.19680;1.33318;1.34223;-0.91693;0.85627;1.39730;1.29757;-0.80915;0.95300;1.40455;1.29380;
5.10284;1.29664;1.29284;1.38378;1.32432;1.16869;1.41466;1.34108;1.23713;0.36432;1.45364;1.41466;1.17047;-0.19747;1.33196;1.34108;-0.91770;0.85183;1.39594;1.29664;-0.80984;0.94857;1.40317;1.29284;
5.10297;1.29575;1.29191;1.38282;1.32325;1.16817;1.41369;1.33997;1.23591;0.36387;1.45265;1.41369;1.16894;-0.19811;1.33077;1.33997;-0.91850;0.84747;1.39463;1.29575;-0.81055;0.94422;1.40181;1.29191;
5.10321;1.29401;1.29009;1.38097;1.32117;1.16715;1.41181;1.33781;1.23338;0.36300;1.45073;1.41181;1.16595;-0.19933;1.32847;1.33781;-0.92012;0.83891;1.39205;1.29401;-0.81202;0.93566;1.39917;1.29009;
5.10370;1.29064;1.28657;1.37736;1.31712;1.16519;1.40813;1.33363;1.22787;0.36112;1.44696;1.40813;1.16012;-0.20171;1.32401;1.33363;-0.92345;0.82231;1.38704;1.29064;-0.81509;0.91906;1.39405;1.28657;
5.10468;1.28382;1.27947;1.36989;1.30891;1.16123;1.40047;1.32512;1.21551;0.35571;1.43897;1.40047;1.14843;-0.20689;1.31490;1.32512;-0.93014;0.79031;1.37708;1.28382;-0.82137;0.88714;1.38387;1.27947;
5.10566;1.27673;1.27214;1.36190;1.30034;1.15712;1.39221;1.31623;1.20196;0.34798;1.43019;1.39221;1.13657;-0.21281;1.30533;1.31623;-0.93674;0.75956;1.36698;1.27673;-0.82773;0.85662;1.37361;1.27214;
5.10763;1.26206;1.25706;1.34491;1.28252;1.14863;1.37455;1.29772;1.17431;0.32816;1.41111;1.37455;1.11278;-0.22614;1.28529;1.29772;-0.94983;0.70178;1.34668;1.26206;-0.84064;0.79974;1.35311;1.25706;
5.10959;1.24734;1.24203;1.32745;1.26457;1.14011;1.35633;1.27903;1.14726;0.30508;1.39118;1.35633;1.08965;-0.24031;1.26496;1.27903;-0.96308;0.64938;1.32687;1.24734;-0.85400;0.74876;1.33325;1.24203;
5.11041;1.24138;1.23595;1.32030;1.25728;1.13666;1.34885;1.27143;1.13649;0.29522;1.38295;1.34886;1.08043;-0.24615;1.25667;1.27144;-0.96867;0.62923;1.31895;1.24138;-0.85970;0.72931;1.32534;1.23595;
5.11041;1.24138;1.23595;1.32030;1.25728;1.13666;1.34885;1.27143;1.13649;0.29522;1.38295;1.34886;1.08043;-0.24615;1.25667;1.27144;-0.96867;0.62923;1.31895;1.24138;-0.85970;0.72931;1.32534;1.23595;
5.11065;1.23962;1.23416;1.31817;1.25512;1.13564;1.34662;1.26918;1.13332;0.29218;1.38049;1.34662;1.07772;-0.24792;1.25421;1.26918;-0.97036;0.62349;1.31662;1.23962;-0.86143;0.72380;1.32302;1.23416;
5.11089;1.23787;1.23238;1.31605;1.25298;1.13463;1.34441;1.26695;1.13020;0.28915;1.37804;1.34441;1.07504;-0.24967;1.25177;1.26695;-0.97203;0.61781;1.31432;1.23787;-0.86315;0.71836;1.32073;1.23238;
5.11137;1.23440;1.22885;1.31185;1.24873;1.13263;1.34001;1.26252;1.12403;0.28314;1.37317;1.34001;1.06976;-0.25313;1.24693;1.26252;-0.97539;0.60666;1.30977;1.23440;-0.86660;0.70769;1.31620;1.22885;
5.11233;1.22762;1.22196;1.30361;1.24041;1.12870;1.33137;1.25385;1.11208;0.27125;1.36361;1.33137;1.05948;-0.25988;1.23745;1.25385;-0.98220;0.58525;1.30090;1.22762;-0.87361;0.68730;1.30739;1.22196;
5.11426;1.21461;1.20877;1.28770;1.22446;1.12118;1.31469;1.23722;1.08950;0.24799;1.34508;1.31469;1.04007;-0.27269;1.21925;1.23722;-0.99606;0.54569;1.28403;1.21461;-0.88795;0.64995;1.29070;1.20877;
5.11812;1.19067;1.18458;1.25811;1.19513;1.10734;1.28361;1.20663;1.04904;0.20412;1.31040;1.28361;1.00536;-0.29550;1.18573;1.20663;-1.02443;0.47727;1.25337;1.19067;-0.91747;0.58647;1.26056;1.18458;
5.12198;1.16928;1.16305;1.23138;1.16900;1.09497;1.25551;1.17938;1.01417;0.16425;1.27887;1.25550;0.97557;-0.31464;1.15589;1.17938;-1.05336;0.42038;1.22637;1.16928;-0.94771;0.53494;1.23426;1.16305;
5.12497;1.15426;1.14799;1.21249;1.15073;1.08627;1.23562;1.16034;0.99044;0.13629;1.25650;1.23561;0.95537;-0.32715;1.13505;1.16034;-1.07603;0.38237;1.20759;1.15425;-0.97145;0.50122;1.21611;1.14798;
5.12497;1.15426;1.14799;1.21249;1.15073;1.08627;1.23562;1.16034;0.99044;0.13629;1.25650;1.23561;0.95537;-0.32715;1.13505;1.16034;-1.07603;0.38237;1.20759;1.15425;-0.97145;0.50122;1.21611;1.14798;
5.12529;1.15275;1.14647;1.21057;1.14889;1.08540;1.23360;1.15843;0.98813;0.13342;1.25423;1.23360;0.95341;-0.32838;1.13296;1.15843;-1.07851;0.37868;1.20573;1.15275;-0.97404;0.49801;1.21432;1.14647;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12535;1.15245;1.14618;1.21019;1.14853;1.08523;1.23321;1.15805;0.98767;0.13286;1.25379;1.23321;0.95302;-0.32862;1.13256;1.15805;-1.07899;0.37796;1.20537;1.15245;-0.97455;0.49738;1.21397;1.14618;
5.12568;1.15097;1.14469;1.20833;1.14674;1.08437;1.23124;1.15619;0.98536;0.13014;1.25158;1.23124;0.95110;-0.32974;1.13053;1.15619;-1.08076;0.37421;1.20351;1.15097;-0.97721;0.49414;1.21219;1.14469;
5.12600;1.14955;1.14327;1.20654;1.14503;1.08354;1.22937;1.15442;0.98313;0.12759;1.24947;1.22937;0.94927;-0.33076;1.12860;1.15442;-1.08202;0.37051;1.20170;1.14955;-0.97994;0.49098;1.21048;1.14327;
5.12665;1.14684;1.14056;1.20316;1.14180;1.08197;1.22580;1.15106;0.97885;0.12282;1.24547;1.22580;0.94582;-0.33257;1.12495;1.15106;-1.08376;0.36329;1.19823;1.14684;-0.98551;0.48485;1.20722;1.14056;
5.12795;1.14195;1.13567;1.19706;1.13600;1.07913;1.21939;1.14505;0.97102;0.11444;1.23829;1.21939;0.93964;-0.33548;1.11847;1.14505;-1.08506;0.34975;1.19188;1.14195;-0.99704;0.47354;1.20130;1.13567;
5.13054;1.13299;1.12673;1.18590;1.12545;1.07393;1.20766;1.13413;0.95678;0.09930;1.22515;1.20766;0.92851;-0.34035;1.10671;1.13413;-1.08451;0.32496;1.18017;1.13299;-1.02037;0.45306;1.19053;1.12673;
5.13073;1.13235;1.12609;1.18509;1.12469;1.07355;1.20681;1.13334;0.95577;0.09821;1.22420;1.20681;0.92771;-0.34069;1.10587;1.13334;-1.08440;0.32321;1.17933;1.13235;-1.02207;0.45162;1.18976;1.12609;
5.13073;1.13235;1.12609;1.18509;1.12469;1.07355;1.20681;1.13334;0.95577;0.09821;1.22420;1.20681;0.92771;-0.34069;1.10587;1.13334;-1.08439;0.32321;1.17933;1.13235;-1.02207;0.45162;1.18976;1.12609;
5.13114;1.13114;1.12488;1.18360;1.12330;1.07285;1.20524;1.13191;0.95381;0.09629;1.22245;1.20524;0.92630;-0.34109;1.10435;1.13191;-1.08403;0.31957;1.17770;1.13114;-1.02469;0.44863;1.18827;1.12488;
5.13155;1.13002;1.12378;1.18223;1.12206;1.07220;1.20381;1.13064;0.95197;0.09460;1.22086;1.20381;0.92505;-0.34129;1.10302;1.13064;-1.08382;0.31602;1.17618;1.13002;-1.02656;0.44572;1.18687;1.12378;
5.13237;1.12801;1.12179;1.17978;1.11986;1.07102;1.20123;1.12840;0.94855;0.09161;1.21799;1.20123;0.92286;-0.34132;1.10071;1.12840;-1.08363;0.30917;1.17337;1.12801;-1.02922;0.44018;1.18431;1.12179;
5.13401;1.12453;1.11838;1.17554;1.11621;1.06900;1.19679;1.12470;0.94240;0.08655;1.21306;1.19679;0.91922;-0.34064;1.09697;1.12470;-1.08366;0.29646;1.16840;1.12453;-1.03167;0.43015;1.17983;1.11838;
5.13654;1.11891;1.11287;1.16862;1.11018;1.06571;1.18951;1.11858;0.93299;0.07789;1.20494;1.18951;0.91326;-0.34028;1.09070;1.11858;-1.08294;0.27757;1.16055;1.11891;-1.03261;0.41531;1.17272;1.11287;
5.13654;1.11890;1.11286;1.16861;1.11018;1.06571;1.18951;1.11858;0.93299;0.07789;1.20494;1.18951;0.91325;-0.34028;1.09070;1.11858;-1.08293;0.27757;1.16055;1.11890;-1.03261;0.41530;1.17272;1.11286;
5.13710;1.11773;1.11172;1.16716;1.10893;1.06502;1.18798;1.11731;0.93105;0.07606;1.20324;1.18798;0.91203;-0.34016;1.08941;1.11731;-1.08215;0.27364;1.15890;1.11773;-1.03218;0.41228;1.17123;1.11172;
5.13765;1.11649;1.11050;1.16562;1.10759;1.06429;1.18636;1.11594;0.92905;0.07412;1.20143;1.18636;0.91071;-0.34016;1.08800;1.11594;-1.08090;0.26967;1.15718;1.11649;-1.03184;0.40919;1.16968;1.11050;
5.13877;1.11385;1.10790;1.16235;1.10468;1.06273;1.18292;1.11297;0.92496;0.06996;1.19759;1.18292;0.90788;-0.34042;1.08491;1.11297;-1.07777;0.26169;1.15357;1.11385;-1.03118;0.40291;1.16640;1.10790;
5.14099;1.10788;1.10200;1.15489;1.09791;1.05920;1.17510;1.10602;0.91630;0.06037;1.18883;1.17510;0.90137;-0.34208;1.07757;1.10602;-1.06979;0.24559;1.14563;1.10788;-1.02959;0.38987;1.15912;1.10200;
5.14544;1.09428;1.08852;1.13778;1.08203;1.05112;1.15713;1.08961;0.89822;0.03818;1.16868;1.15713;0.88641;-0.34825;1.05998;1.08961;-1.05162;0.21390;1.12817;1.09428;-1.02476;0.36346;1.14286;1.08852;
5.14989;1.07981;1.07412;1.11943;1.06477;1.04251;1.13787;1.07173;0.88038;0.01455;1.14703;1.13787;0.87053;-0.35626;1.04064;1.07173;-1.03288;0.18424;1.11004;1.07981;-1.01826;0.33827;1.12584;1.07412;
5.15434;1.06587;1.06027;1.10168;1.04803;1.03421;1.11924;1.05437;0.86404;-0.00794;1.12607;1.11924;0.85545;-0.36423;1.02179;1.05437;-1.01541;0.15781;1.09280;1.06587;-1.01107;0.31589;1.10965;1.06027;
5.15878;1.05331;1.04780;1.08562;1.03294;1.02673;1.10239;1.03872;0.84988;-0.02789;1.10710;1.10239;0.84212;-0.37117;1.00479;1.03872;-0.99999;0.13505;1.07734;1.05332;-1.00400;0.29699;1.09519;1.04780;
5.16768;1.03338;1.02808;1.06005;1.00916;1.01487;1.07556;1.01408;0.82846;-0.05873;1.07685;1.07556;0.82182;-0.38076;0.97811;1.01408;-0.97590;0.09939;1.05273;1.03338;-0.99186;0.26877;1.07246;1.02808;
5.17658;1.01970;1.01466;1.04241;0.99314;1.00675;1.05706;0.99754;0.81485;-0.07935;1.05600;1.05706;0.80893;-0.38563;0.96035;0.99754;-0.95970;0.07412;1.03562;1.01970;-0.98294;0.25078;1.05709;1.01466;
5.17743;1.01866;1.01364;1.04107;0.99194;1.00614;1.05565;0.99631;0.81387;-0.08089;1.05441;1.05565;0.80801;-0.38589;0.95904;0.99631;-0.95848;0.07209;1.03430;1.01866;-0.98226;0.24944;1.05593;1.01364;
5.17743;1.01866;1.01364;1.04107;0.99194;1.00614;1.05565;0.99631;0.81389;-0.08087;1.05441;1.05565;0.80802;-0.38588;0.95904;0.99631;-0.95847;0.07208;1.03430;1.01866;-0.98224;0.24943;1.05593;1.01364;
5.17809;1.01797;1.01296;1.04017;0.99115;1.00572;1.05471;0.99550;0.81327;-0.08191;1.05335;1.05471;0.80745;-0.38600;0.95819;0.99550;-0.95766;0.07065;1.03340;1.01797;-0.98158;0.24854;1.05515;1.01296;
5.17875;1.01732;1.01234;1.03933;0.99042;1.00534;1.05383;0.99476;0.81271;-0.08287;1.05236;1.05383;0.80695;-0.38607;0.95741;0.99476;-0.95690;0.06927;1.03256;1.01732;-0.98087;0.24771;1.05443;1.01234;
5.18007;1.01611;1.01117;1.03776;0.98909;1.00463;1.05219;0.99340;0.81168;-0.08465;1.05052;1.05219;0.80604;-0.38614;0.95598;0.99340;-0.95548;0.06662;1.03098;1.01611;-0.97942;0.24615;1.05308;1.01117;
5.18271;1.01399;1.00914;1.03502;0.98678;1.00337;1.04932;0.99105;0.80996;-0.08777;1.04728;1.04932;0.80455;-0.38609;0.95356;0.99105;-0.95297;0.06170;1.02817;1.01399;-0.97661;0.24344;1.05073;1.00914;
5.18799;1.01050;1.00582;1.03051;0.98309;1.00132;1.04460;0.98733;0.80739;-0.09278;1.04199;1.04460;0.80239;-0.38556;0.94975;0.98733;-0.94883;0.05291;1.02343;1.01050;-0.97172;0.23898;1.04687;1.00582;
5.19326;1.00788;1.00336;1.02714;0.98046;0.99979;1.04110;0.98470;0.80584;-0.09634;1.03807;1.04110;0.80116;-0.38454;0.94716;0.98470;-0.94572;0.04527;1.01972;1.00788;-0.96781;0.23552;1.04398;1.00336;
5.20382;1.00472;1.00049;1.02314;0.97775;0.99795;1.03698;0.98211;0.80502;-0.10001;1.03354;1.03698;0.80095;-0.38124;0.94489;0.98211;-0.94183;0.03249;1.01469;1.00472;-0.96246;0.23074;1.04049;1.00049;
5.21437;1.00375;0.99979;1.02205;0.97773;0.99742;1.03592;0.98231;0.80657;-0.10005;1.03250;1.03592;0.80308;-0.37663;0.94569;0.98231;-0.94037;0.02228;1.01221;1.00375;-0.95965;0.22807;1.03939;0.99979;
5.22493;1.00413;1.00041;1.02277;0.97934;0.99770;1.03677;0.98421;0.80944;-0.09777;1.03366;1.03677;0.80654;-0.37127;0.94835;0.98421;-0.94032;0.01367;1.01131;1.00413;-0.95840;0.22654;1.03973;1.00041;
5.23548;1.00518;1.00166;1.02439;0.98169;0.99835;1.03857;0.98687;0.81278;-0.09428;1.03590;1.03857;0.81047;-0.36571;0.95182;0.98687;-0.94092;0.00601;1.01119;1.00518;-0.95792;0.22546;1.04073;1.00166;
5.25659;1.00728;1.00409;1.02769;0.98612;0.99967;1.04223;0.99186;0.81867;-0.08702;1.04046;1.04223;0.81739;-0.35570;0.95825;0.99186;-0.94203;-0.00797;1.01119;1.00728;-0.95722;0.22310;1.04266;1.00409;
5.27770;1.00886;1.00591;1.03034;0.98952;1.00065;1.04518;0.99570;0.82304;-0.08051;1.04419;1.04518;0.82253;-0.34766;0.96323;0.99570;-0.94254;-0.02041;1.01090;1.00886;-0.95633;0.22033;1.04395;1.00591;
5.31992;1.00996;1.00733;1.03279;0.99288;1.00135;1.04803;0.99960;0.82771;-0.07189;1.04807;1.04803;0.82806;-0.33716;0.96855;0.99960;-0.94181;-0.04100;1.00892;1.00996;-0.95358;0.21455;1.04439;1.00733;
5.36214;1.00956;1.00711;1.03304;0.99351;1.00114;1.04846;1.00046;0.82913;-0.06740;1.04903;1.04846;0.82971;-0.33193;0.97009;1.00046;-0.94012;-0.05599;1.00629;1.00956;-0.95063;0.20966;1.04341;1.00710;
5.38056;1.00927;1.00686;1.03291;0.99347;1.00097;1.04839;1.00049;0.82937;-0.06616;1.04910;1.04839;0.82995;-0.33052;0.97028;1.00049;-0.93946;-0.06103;1.00524;1.00927;-0.94955;0.20802;1.04292;1.00686;
5.38056;1.00926;1.00686;1.03290;0.99346;1.00097;1.04838;1.00048;0.82937;-0.06616;1.04910;1.04838;0.82996;-0.33052;0.97028;1.00048;-0.93947;-0.06104;1.00524;1.00926;-0.94955;0.20802;1.04291;1.00686;
5.38125;1.00924;1.00684;1.03289;0.99345;1.00095;1.04837;1.00047;0.82937;-0.06613;1.04908;1.04837;0.82995;-0.33049;0.97027;1.00047;-0.93944;-0.06120;1.00520;1.00924;-0.94950;0.20796;1.04289;1.00684;
5.38195;1.00922;1.00682;1.03287;0.99343;1.00094;1.04835;1.00045;0.82936;-0.06611;1.04907;1.04835;0.82994;-0.33046;0.97025;1.00045;-0.93941;-0.06136;1.00515;1.00922;-0.94946;0.20790;1.04286;1.00682;
5.38335;1.00918;1.00678;1.03284;0.99340;1.00092;1.04832;1.00042;0.82934;-0.06606;1.04904;1.04832;0.82992;-0.33041;0.97023;1.00042;-0.93934;-0.06169;1.00506;1.00918;-0.94938;0.20779;1.04281;1.00678;
5.38614;1.00911;1.00671;1.03277;0.99334;1.00088;1.04826;1.00036;0.82931;-0.06596;1.04899;1.04826;0.82988;-0.33032;0.97018;1.00036;-0.93923;-0.06232;1.00489;1.00911;-0.94921;0.20757;1.04270;1.00671;
5.39172;1.00897;1.00658;1.03265;0.99322;1.00079;1.04814;1.00025;0.82927;-0.06578;1.04890;1.04814;0.82980;-0.33013;0.97009;1.00025;-0.93902;-0.06350;1.00458;1.00897;-0.94891;0.20717;1.04252;1.00658;
5.40288;1.00874;1.00637;1.03245;0.99304;1.00066;1.04796;1.00008;0.82921;-0.06544;1.04876;1.04796;0.82970;-0.32979;0.96995;1.00008;-0.93868;-0.06561;1.00403;1.00874;-0.94841;0.20651;1.04221;1.00637;
5.42520;1.00841;1.00607;1.03220;0.99281;1.00047;1.04773;0.99987;0.82921;-0.06481;1.04860;1.04773;0.82960;-0.32921;0.96980;0.99987;-0.93824;-0.06902;1.00320;1.00841;-0.94768;0.20558;1.04178;1.00607;
5.46984;1.00807;1.00577;1.03198;0.99262;1.00027;1.04756;0.99971;0.82936;-0.06380;1.04855;1.04756;0.82961;-0.32835;0.96975;0.99971;-0.93783;-0.07370;1.00216;1.00807;-0.94684;0.20456;1.04133;1.00577;
5.51447;1.00788;1.00562;1.03190;0.99255;1.00016;1.04750;0.99967;0.82952;-0.06303;1.04859;1.04750;0.82967;-0.32773;0.96978;0.99967;-0.93766;-0.07696;1.00149;1.00788;-0.94636;0.20402;1.04110;1.00562;
5.60375;1.00772;1.00551;1.03186;0.99253;1.00008;1.04751;0.99968;0.82974;-0.06215;1.04869;1.04751;0.82978;-0.32707;0.96987;0.99968;-0.93758;-0.08051;1.00081;1.00772;-0.94594;0.20364;1.04093;1.00551;
5.69303;1.00765;1.00546;1.03186;0.99254;1.00004;1.04752;0.99970;0.82985;-0.06166;1.04876;1.04752;0.82983;-0.32674;0.96993;0.99970;-0.93759;-0.08246;1.00045;1.00765;-0.94575;0.20353;1.04086;1.00546;
5.87159;1.00760;1.00543;1.03186;0.99254;1.00002;1.04754;0.99972;0.82993;-0.06130;1.04883;1.04754;0.82987;-0.32651;0.96998;0.99972;-0.93762;-0.08396;1.00018;1.00760;-0.94564;0.20354;1.04084;1.00543;
6.05014;1.00758;1.00542;1.03187;0.99255;1.00001;1.04755;0.99973;0.82995;-0.06117;1.04885;1.04755;0.82987;-0.32643;0.96999;0.99973;-0.93765;-0.08454;1.00008;1.00758;-0.94560;0.20358;1.04084;1.00542;
6.40726;1.00758;1.00542;1.03187;0.99255;1.00000;1.04755;0.99973;0.82996;-0.06111;1.04886;1.04755;0.82988;-0.32640;0.97000;0.99973;-0.93766;-0.08483;1.00003;1.00758;-0.94559;0.20361;1.04084;1.00542;
7.12148;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32639;0.97000;0.99973;-0.93767;-0.08491;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;
8.54993;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32639;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;
10.00000;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32639;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;
